error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI,model
,mbpp,test,396,passed,3.148973333300849e-05,True,True,11.0,14.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,7.0,12.0,15.0,19.0,44.82892142331043,74.23092131656186,3.0,222.69276394968557,12.371820219426976,0.0247436404388539,61.49703575333066,codeLLama_fewshot
,mbpp,test,397,passed,0.0001127137999996,True,True,16.0,15.0,15.0,0.0,0.0,1.0,0.0,4.0,4.0,16.0,9.0,18.0,20.0,27.0,72.0,116.6920585619588,2.25,262.55713176440725,14.586507320244849,0.0388973528539862,59.33332550292357,codeLLama_fewshot
,mbpp,test,398,passed,7.497773333333679e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,399,passed,4.9726866666666145e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,400,passed,3.013573333040161e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_fewshot
,mbpp,test,401,passed,5.211820000567968e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.69319837885878,codeLLama_fewshot
,mbpp,test,402,passed,0.0001142600333328,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,403,passed,7.70076999989063e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.0206708965386,codeLLama_fewshot
,mbpp,test,404,passed,6.724679999999446e-05,True,True,15.0,12.0,12.0,0.0,0.0,3.0,0.0,5.0,4.0,10.0,5.0,10.0,14.0,15.0,41.219280948873624,57.110323830864054,2.0,114.22064766172812,6.345591536762672,0.019036774610288,63.48572560119062,codeLLama_fewshot
,mbpp,test,405,passed,5.3383766665623016e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,8.0,16.0,15.0,24.0,47.77443751081735,93.76537429460444,2.0,187.53074858920888,10.418374921622716,0.0312551247648681,66.22275419684529,codeLLama_fewshot
,mbpp,test,406,passed,9.934546675746484e-05,True,True,8.0,9.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,407,passed,8.245113333333146e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,408,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,409,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.82770130283538,codeLLama_fewshot
,mbpp,test,410,passed,4.714659989986103e-05,True,True,5.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456,75.30055572580265,codeLLama_fewshot
,mbpp,test,411,failed: cannot access local variable 'sum' where it is not associated with a value,,False,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,8.0,8.0,12.0,16.36452797660028,36.0,2.4,86.39999999999999,4.8,0.012,78.42583768631863,codeLLama_fewshot
,mbpp,test,412,passed,9.53176000000037e-05,True,True,12.0,12.0,12.0,0.0,0.0,0.0,0.0,11.0,5.0,16.0,20.0,38.0,21.0,58.0,75.60964047443682,254.75441052116813,5.9375,1512.604312469436,84.03357291496866,0.0849181368403893,58.13155108244237,codeLLama_fewshot
,mbpp,test,413,passed,5.674326666849083e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,91.05652066433753,codeLLama_fewshot
,mbpp,test,414,passed,9.52882666657236e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_fewshot
,mbpp,test,415,passed,7.385986666577082e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.69319837885878,codeLLama_fewshot
,mbpp,test,416,passed,3.781869999954779e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,417,passed,9.838489998704366e-05,True,True,11.0,10.0,10.0,0.0,0.0,1.0,0.0,5.0,6.0,9.0,8.0,15.0,15.0,23.0,44.039100017307746,89.85848369899593,5.0,449.2924184949797,24.960689916387757,0.0299528278996653,63.83467493584384,codeLLama_fewshot
,mbpp,test,418,passed,7.985449999997248e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,419,passed,3.3844366665410534e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,4.9791145843349405,0.0179248125036057,77.34007614346245,codeLLama_fewshot
,mbpp,test,420,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.60783978179059,codeLLama_fewshot
,mbpp,test,421,passed,3.3795100000004e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.96220422681199,codeLLama_fewshot
,mbpp,test,422,passed,5.204799999773968e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.7423427057672,codeLLama_fewshot
,mbpp,test,423,passed,3.6685399999214495e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,424,passed,2.5396133332833417e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,425,passed,4.830556666396054e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,76.42020806643173,codeLLama_fewshot
,mbpp,test,426,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,427,passed,0.0001067192666747,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,4.9791145843349405,0.0179248125036057,68.77503208599303,codeLLama_fewshot
,mbpp,test,428,passed,5.6568466666817586e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,429,passed,4.879043333403388e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,430,passed,5.056393333688902e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,6.0,4.754887502163469,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004,85.74239830177268,codeLLama_fewshot
,mbpp,test,431,passed,7.972710000103689e-05,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,76.14705226402761,codeLLama_fewshot
,mbpp,test,432,passed,4.5441466666792016e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,77.88058292795313,codeLLama_fewshot
,mbpp,test,433,failed: ,,False,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,87.21527227173385,codeLLama_fewshot
,mbpp,test,434,passed,0.0001873677333333,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_fewshot
,mbpp,test,435,passed,0.0001037188666666,True,True,8.0,7.0,7.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,72.82491762469213,codeLLama_fewshot
,mbpp,test,436,passed,7.10944333330114e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,437,passed,2.733949999840964e-05,True,True,17.0,15.0,15.0,0.0,0.0,2.0,0.0,5.0,4.0,8.0,7.0,14.0,12.0,21.0,32.0,75.28421251514429,3.5,263.494743803005,14.638596877944725,0.025094737505048,60.53156748155441,codeLLama_fewshot
,mbpp,test,438,passed,4.5160766724923936e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,9.0,18.0,19.0,27.0,66.60335893412778,114.6940428629768,2.4,275.2657028711443,15.292539048396906,0.0382313476209922,74.90215606772783,codeLLama_fewshot
,mbpp,test,439,passed,6.130090000008673e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_fewshot
,mbpp,test,440,passed,3.070416666635841e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,441,passed,2.9656033333462044e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,4.0,12.0,2.0,24.0,1.3333333333333333,0.004,76.92724633898828,codeLLama_fewshot
,mbpp,test,442,passed,3.277256666744203e-05,True,True,21.0,20.0,20.0,0.0,0.0,1.0,0.0,7.0,8.0,15.0,16.0,32.0,23.0,48.0,82.60335893412778,217.13097389073664,8.533333333333333,1852.850977200953,102.93616540005291,0.0723769912969122,54.3161013637116,codeLLama_fewshot
,mbpp,test,443,passed,3.256663333293848e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,444,passed,1.9755466666993016e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,445,passed,6.668533333140659e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,87.21527227173385,codeLLama_fewshot
,mbpp,test,446,passed,7.229760000579214e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,447,passed,2.978773333287184e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_fewshot
,mbpp,test,448,passed,3.844066666663555e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,87.08076934775725,codeLLama_fewshot
,mbpp,test,449,passed,6.89437333069994e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,450,failed: ,,False,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,77.88058292795313,codeLLama_fewshot
,mbpp,test,451,passed,0.0006528690333335,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,1.5,0.009,71.1391250772406,codeLLama_fewshot
,mbpp,test,452,passed,5.55881666514324e-05,True,True,23.0,23.0,23.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,10.0,20.0,19.0,30.0,64.91260938324326,127.43782540330756,3.5714285714285716,455.1350907260984,25.28528281811658,0.0424792751344358,54.61247074430706,codeLLama_fewshot
,mbpp,test,453,passed,6.781329999891264e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,454,passed,6.668609999943934e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_fewshot
,mbpp,test,455,passed,5.480203333452967e-05,True,True,13.0,11.0,12.0,0.0,0.0,1.0,0.0,7.0,8.0,26.0,20.0,40.0,34.0,60.0,146.2114326716684,305.2477704750204,6.153846153846154,1878.447818307818,104.3582121282121,0.1017492568250068,58.94400746999693,codeLLama_fewshot
,mbpp,test,456,failed: ,,False,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,5.0,8.0,8.0,16.36452797660028,24.0,1.5,36.0,2.0,0.008,71.63179863596174,codeLLama_fewshot
,mbpp,test,457,passed,6.783819999990707e-05,True,True,10.0,9.0,10.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,6.0,12.0,16.0,18.0,51.01955000865388,72.0,2.0,144.0,8.0,0.024,65.37210411009929,codeLLama_fewshot
,mbpp,test,458,passed,9.882476666310444e-05,True,True,15.0,15.0,15.0,0.0,0.0,0.0,0.0,9.0,5.0,14.0,11.0,22.0,19.0,33.0,64.91260938324326,140.1816079436383,3.928571428571429,550.713459778579,30.595192209921056,0.0467272026478794,58.10310238478305,codeLLama_fewshot
,mbpp,test,459,passed,6.92263000019011e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.58174335197131,codeLLama_fewshot
,mbpp,test,460,passed,5.2424400000002554e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,8.0,7.0,12.0,13.60964047443681,33.68825906469125,1.6,53.901214503506,2.9945119168614447,0.0112294196882304,73.7882625951101,codeLLama_fewshot
,mbpp,test,461,passed,4.485756665720449e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,76.012549340051,codeLLama_fewshot
,mbpp,test,462,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,463,passed,3.898513333335056e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.7423427057672,codeLLama_fewshot
,mbpp,test,464,passed,0.000126949766665,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,465,passed,4.0344166667220334e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,466,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,467,passed,3.5053466666664274e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,468,passed,2.7654266666606497e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,469,passed,3.231233333356916e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,4.0,7.0,10.0,11.0,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.0121804030145869,65.9369621402344,codeLLama_fewshot
,mbpp,test,470,passed,5.832673333353947e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,10.0,20.0,12.0,30.0,32.0,107.5488750216347,5.0,537.7443751081735,29.874687506009636,0.0358496250072115,65.40218185240883,codeLLama_fewshot
,mbpp,test,471,passed,2.8599333328808523e-05,True,True,8.0,7.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,472,failed: ,,False,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,5.0,10.0,11.0,15.0,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.0172971580931864,67.75289099463588,codeLLama_fewshot
,mbpp,test,473,passed,0.0001271187999999,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_fewshot
,mbpp,test,474,failed: 'int' object is not subscriptable,,False,True,9.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,6.0,8.0,8.0,14.0,16.36452797660028,42.0,2.4,100.8,5.6,0.014,67.4146665684677,codeLLama_fewshot
,mbpp,test,475,passed,4.522973332920325e-05,True,True,11.0,10.0,10.0,0.0,0.0,1.0,0.0,3.0,6.0,17.0,12.0,24.0,23.0,36.0,84.99664330558272,162.84823041805248,4.235294117647059,689.7101523588105,38.31723068660059,0.0542827434726841,62.295593236121185,codeLLama_fewshot
,mbpp,test,476,passed,0.0001054502665889,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,8.0,14.0,11.0,22.0,27.651484454403228,76.10749561002055,4.0,304.4299824400822,16.912776802226787,0.0253691652033401,65.47239690728783,codeLLama_fewshot
,mbpp,test,477,passed,3.2271466666126494e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,4.9791145843349405,0.0179248125036057,74.61466703602454,codeLLama_fewshot
,mbpp,test,478,passed,4.970490000033578e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,67.62559636858127,codeLLama_fewshot
,mbpp,test,479,failed: ,,False,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_fewshot
,mbpp,test,480,passed,6.398126666719387e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.0132877123795494,75.52495957230771,codeLLama_fewshot
,mbpp,test,481,passed,5.229719999988447e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.60783978179059,codeLLama_fewshot
,mbpp,test,482,"failed: unexpected indent (<string>, line 2)",,False,False,,,,,,,,,,,,,,,,,,,,,,codeLLama_fewshot
,mbpp,test,483,passed,5.921326668006562e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,484,passed,3.364129999378444e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,485,passed,8.471170000016552e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,486,passed,3.459993333289428e-05,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,6.0,12.0,12.0,18.0,33.28421251514428,64.52932501298082,2.0,129.05865002596164,7.169925001442313,0.0215097750043269,71.94624737133519,codeLLama_fewshot
,mbpp,test,487,passed,2.969116667372873e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,6.0,6.0,9.0,10.0,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.0077548875021634,74.91405895282149,codeLLama_fewshot
,mbpp,test,488,passed,2.540476666581526e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_fewshot
,mbpp,test,489,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,490,failed: ,,False,True,17.0,16.0,16.0,0.0,0.0,1.0,0.0,4.0,7.0,20.0,14.0,28.0,27.0,42.0,106.09004635215048,199.7052750908657,4.9,978.555847945242,54.36421377473567,0.0665684250302885,56.68449175025518,codeLLama_fewshot
,mbpp,test,491,passed,3.015913333304828e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.85633424453339,codeLLama_fewshot
,mbpp,test,492,passed,8.692136666468286e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456,81.86721322584424,codeLLama_fewshot
,mbpp,test,493,passed,2.603036667399768e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,2.6666666666666665,0.012,73.5864370401145,codeLLama_fewshot
,mbpp,test,494,failed: cannot access local variable 'k' where it is not associated with a value,,False,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.0206708965386,codeLLama_fewshot
,mbpp,test,495,passed,7.188416666394914e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,7.0,5.0,10.0,12.0,24.0,15.0,36.0,44.82892142331043,140.64806144190666,6.0,843.88836865144,46.88268714730222,0.0468826871473022,61.30031618147526,codeLLama_fewshot
